,Invoice,CustomerID,Country,Datetime,ItemCount,Quantity,Max_Price,Value
6428,506700,13136.0,United Kingdom,2010-05-02 13:46:00,74,726,10.75,1381.9800000000007
6429,506701,13078.0,United Kingdom,2010-05-02 13:50:00,16,153,8.5,420.46
6430,506702,15229.0,United Kingdom,2010-05-02 13:50:00,9,114,2.95,160.5
6431,506705,17228.0,United Kingdom,2010-05-02 14:28:00,23,127,8.5,177.99
6432,506706,16549.0,United Kingdom,2010-05-02 14:42:00,46,59,12.75,136.13000000000005
6433,506707,14156.0,EIRE,2010-05-02 14:49:00,42,631,10.95,1098.27
6434,506708,15719.0,United Kingdom,2010-05-02 14:53:00,51,127,8.5,306.9099999999999
6435,506709,15426.0,United Kingdom,2010-05-02 15:10:00,109,244,8.5,407.5699999999998
6436,506710,13465.0,United Kingdom,2010-05-02 15:30:00,21,302,10.95,611.4999999999999
6437,506711,17051.0,United Kingdom,2010-05-02 15:31:00,32,66,5.95,117.05
6438,506712,12662.0,Germany,2010-05-02 15:32:00,9,87,5.95,195.85000000000002
6439,506713,12765.0,Netherlands,2010-05-02 15:33:00,3,72,1.65,118.79999999999998
6440,506714,12932.0,United Kingdom,2010-05-02 15:40:00,5,35,7.49,75.84
6441,506715,13113.0,United Kingdom,2010-05-02 15:48:00,32,234,12.75,1034.66
6442,506716,17555.0,United Kingdom,2010-05-02 16:02:00,51,90,6.35,156.64999999999995
6443,506717,12540.0,Spain,2010-05-04 08:51:00,10,172,12.75,380.4
6444,506718,17091.0,United Kingdom,2010-05-04 09:01:00,22,200,15.95,382.3
6445,506720,17157.0,United Kingdom,2010-05-04 09:15:00,13,142,4.95,292.68
6446,506721,12507.0,Spain,2010-05-04 09:23:00,27,359,12.75,455.2499999999999
6447,506723,14872.0,United Kingdom,2010-05-04 09:45:00,11,154,2.95,202.77999999999997
6448,506726,15240.0,United Kingdom,2010-05-04 10:03:00,23,180,12.75,381.46000000000015
6449,506729,13842.0,United Kingdom,2010-05-04 10:06:00,10,42,8.5,156.3
6450,506730,14911.0,EIRE,2010-05-04 10:10:00,52,434,12.75,694.6600000000004
6451,506731,14911.0,EIRE,2010-05-04 10:13:00,13,498,3.75,269.34000000000003
6452,506735,16317.0,United Kingdom,2010-05-04 10:17:00,20,127,12.75,374.50000000000006
6453,506741,15311.0,United Kingdom,2010-05-04 10:43:00,22,1015,6.95,958.8899999999999
6454,506742,15311.0,United Kingdom,2010-05-04 10:47:00,1,72,0.64,46.08
6455,506743,15039.0,United Kingdom,2010-05-04 10:57:00,12,87,12.75,303.84999999999997
6456,506744,16161.0,United Kingdom,2010-05-04 11:22:00,3,12,2.95,24.799999999999997
6457,506747,15183.0,United Kingdom,2010-05-04 11:31:00,15,153,7.95,292.03
6458,506754,14110.0,United Kingdom,2010-05-04 11:51:00,39,299,9.95,651.5299999999999
6459,506755,14110.0,United Kingdom,2010-05-04 11:51:00,1,10,6.35,63.5
6460,506781,14895.0,United Kingdom,2010-05-04 12:16:00,27,328,16.95,992.0400000000001
6461,506785,14895.0,United Kingdom,2010-05-04 12:18:00,16,105,12.75,292.75
6462,506794,13143.0,United Kingdom,2010-05-04 12:22:00,23,198,8.5,405.1
6463,506812,14988.0,United Kingdom,2010-05-04 12:30:00,12,180,4.95,123.78000000000002
6464,506818,18245.0,United Kingdom,2010-05-04 12:45:00,29,290,4.95,328.15999999999997
6465,506820,17504.0,United Kingdom,2010-05-04 12:49:00,30,490,3.95,759.4
6466,506821,17644.0,United Kingdom,2010-05-04 12:51:00,18,153,10.95,285.51
6467,506822,15215.0,United Kingdom,2010-05-04 12:59:00,1,15,4.65,69.75
6468,506830,13542.0,United Kingdom,2010-05-04 13:19:00,31,65,9.95,309.02999999999986
6469,506831,16145.0,United Kingdom,2010-05-04 13:31:00,49,425,18.95,853.3500000000001
6470,506834,16450.0,United Kingdom,2010-05-04 13:43:00,18,376,8.5,785.5200000000002
6471,506837,15889.0,United Kingdom,2010-05-04 13:49:00,19,75,7.49,108.88
6472,506839,12503.0,Spain,2010-05-04 13:59:00,1,560,1.6,896.0
6473,506840,12725.0,Italy,2010-05-04 13:59:00,47,705,12.75,1008.9500000000003
6474,506841,13081.0,United Kingdom,2010-05-04 14:02:00,1,64,2.55,163.2
6475,506842,16938.0,United Kingdom,2010-05-04 14:07:00,123,521,12.75,937.7699999999995
6476,506843,15122.0,United Kingdom,2010-05-04 14:12:00,24,195,12.75,459.55000000000007
6477,506857,17757.0,United Kingdom,2010-05-04 14:34:00,23,38,10.75,107.69000000000001
6478,506858,13418.0,United Kingdom,2010-05-04 14:37:00,25,278,12.75,449.05999999999995
6479,506859,17961.0,United Kingdom,2010-05-04 14:40:00,1,1,1.65,1.65
6480,506860,18163.0,United Kingdom,2010-05-04 14:51:00,33,452,12.75,728.84
6481,506861,14962.0,United Kingdom,2010-05-04 14:57:00,5,49,12.75,121.71000000000001
6482,506862,13643.0,United Kingdom,2010-05-04 14:58:00,3,26,12.75,96.30000000000001
6483,506863,15391.0,United Kingdom,2010-05-04 15:04:00,12,109,12.75,289.87
6484,506865,17841.0,United Kingdom,2010-05-04 15:13:00,40,155,39.95,351.89
6485,506870,15325.0,United Kingdom,2010-05-04 15:48:00,17,179,12.75,198.03
6486,506873,17188.0,United Kingdom,2010-05-04 16:18:00,22,261,7.95,337.72999999999996
6487,506876,16526.0,United Kingdom,2010-05-04 16:34:00,20,173,19.95,426.8499999999999
6488,506878,17236.0,United Kingdom,2010-05-04 16:41:00,4,13,19.95,129.35
6489,506880,13039.0,United Kingdom,2010-05-04 16:45:00,20,112,12.75,373.18
6490,506887,15291.0,United Kingdom,2010-05-05 08:44:00,6,52,8.5,160.10000000000002
6491,506889,15590.0,United Kingdom,2010-05-05 08:53:00,4,46,2.95,76.02
6492,506891,14609.0,United Kingdom,2010-05-05 08:58:00,1,720,0.16,115.2
6493,506894,15396.0,United Kingdom,2010-05-05 09:04:00,2,156,3.75,508.20000000000005
6494,506895,15590.0,United Kingdom,2010-05-05 09:04:00,14,148,3.25,237.73999999999995
6495,506897,13393.0,United Kingdom,2010-05-05 09:34:00,17,120,8.5,243.08000000000004
6496,506898,16135.0,United Kingdom,2010-05-05 09:35:00,18,186,10.75,301.9
6497,506900,14175.0,United Kingdom,2010-05-05 09:43:00,51,375,12.75,920.3100000000001
6498,506901,13591.0,United Kingdom,2010-05-05 09:55:00,5,33,12.75,105.35
6499,506902,14025.0,United Kingdom,2010-05-05 09:56:00,10,201,12.75,233.45
6500,506905,14735.0,United Kingdom,2010-05-05 10:29:00,4,66,7.65,415.50000000000006
6501,506906,15513.0,United Kingdom,2010-05-05 10:30:00,15,428,2.95,309.55999999999995
6502,506907,12649.0,Germany,2010-05-05 10:39:00,21,226,10.95,360.3
6503,506909,18061.0,United Kingdom,2010-05-05 10:47:00,7,204,1.69,250.92
6504,506920,16124.0,United Kingdom,2010-05-05 10:53:00,24,240,7.49,468.6399999999999
6505,506947,17377.0,United Kingdom,2010-05-05 11:16:00,14,48,5.95,140.24
6506,506948,16347.0,United Kingdom,2010-05-05 11:17:00,13,56,12.75,130.5
6507,506949,14849.0,United Kingdom,2010-05-05 11:25:00,4,96,3.95,165.6
6508,506950,15822.0,United Kingdom,2010-05-05 11:27:00,4,102,3.95,167.1
6509,506951,14560.0,United Kingdom,2010-05-05 11:36:00,6,38,12.75,187.39999999999998
6510,506953,17759.0,United Kingdom,2010-05-05 11:40:00,6,49,10.75,132.15
6511,506954,17819.0,United Kingdom,2010-05-05 11:43:00,9,117,12.75,796.6
6512,506956,16415.0,United Kingdom,2010-05-05 11:51:00,63,203,12.75,320.44000000000005
6513,506957,18231.0,United Kingdom,2010-05-05 11:53:00,8,34,12.75,127.82000000000001
6514,506958,14878.0,United Kingdom,2010-05-05 11:54:00,20,89,9.95,213.74
6515,506960,14560.0,United Kingdom,2010-05-05 12:16:00,2,144,0.55,79.2
6516,506961,14437.0,United Kingdom,2010-05-05 12:20:00,17,158,8.5,365.48
6517,506962,14936.0,Channel Islands,2010-05-05 12:26:00,31,145,15.95,691.0300000000002
6518,506963,15306.0,United Kingdom,2010-05-05 12:30:00,18,1415,5.45,952.4100000000002
6519,506964,17920.0,United Kingdom,2010-05-05 12:31:00,25,897,12.75,1215.61
6520,506965,14936.0,Channel Islands,2010-05-05 12:31:00,30,439,12.75,503.4499999999998
6521,506974,17021.0,United Kingdom,2010-05-05 12:42:00,9,218,2.55,260.20000000000005
6522,506976,18041.0,United Kingdom,2010-05-05 12:55:00,44,672,10.65,606.8100000000001
6523,506977,15488.0,United Kingdom,2010-05-05 13:03:00,2,18,2.95,37.980000000000004
6524,506981,14680.0,United Kingdom,2010-05-05 13:14:00,14,453,4.95,818.5500000000001
6525,506982,17230.0,United Kingdom,2010-05-05 13:17:00,8,118,7.49,321.06
6526,506984,13512.0,United Kingdom,2010-05-05 13:22:00,11,84,9.95,153.3
6527,506985,17324.0,United Kingdom,2010-05-05 13:25:00,27,84,12.75,126.59
6528,506986,18028.0,United Kingdom,2010-05-05 13:28:00,4,133,4.25,192.05
6529,506991,17307.0,United Kingdom,2010-05-05 13:49:00,4,432,3.45,465.84000000000003
6530,506992,15023.0,United Kingdom,2010-05-05 13:50:00,76,266,14.95,578.8199999999999
6531,506993,15291.0,United Kingdom,2010-05-05 13:52:00,4,57,6.35,311.15
6532,506997,13468.0,United Kingdom,2010-05-05 14:00:00,19,125,12.75,324.67
6533,507000,16746.0,United Kingdom,2010-05-05 14:09:00,39,541,8.5,888.8500000000003
6534,507001,15868.0,United Kingdom,2010-05-05 14:11:00,4,57,5.45,94.53
6535,507002,15260.0,United Kingdom,2010-05-05 14:11:00,14,120,8.5,250.3
6536,507003,15260.0,United Kingdom,2010-05-05 14:12:00,7,47,12.75,124.73
6537,507005,16422.0,United Kingdom,2010-05-05 14:21:00,4,984,1.06,868.3199999999999
6538,507006,15097.0,United Kingdom,2010-05-05 14:22:00,40,248,12.75,642.5700000000002
6539,507017,17345.0,United Kingdom,2010-05-05 14:31:00,8,15,5.95,27.65
6540,507018,15097.0,United Kingdom,2010-05-05 14:33:00,1,6,2.95,17.700000000000003
6541,507020,17345.0,United Kingdom,2010-05-05 14:34:00,23,292,12.75,186.72
6542,507021,15381.0,United Kingdom,2010-05-05 14:35:00,1,10,34.95,349.5
6543,507026,14205.0,United Kingdom,2010-05-05 14:43:00,12,139,14.95,331.54999999999995
6544,507027,13999.0,United Kingdom,2010-05-05 14:49:00,6,50,8.5,364.50000000000006
6545,507028,15704.0,United Kingdom,2010-05-05 14:51:00,53,461,7.95,841.1700000000004
6546,507029,16556.0,United Kingdom,2010-05-05 14:52:00,49,412,19.95,804.7599999999999
6547,507032,14560.0,United Kingdom,2010-05-05 15:03:00,4,28,9.95,60.199999999999996
6548,507034,13089.0,United Kingdom,2010-05-05 15:09:00,12,144,3.35,256.79999999999995
6549,507035,17597.0,United Kingdom,2010-05-05 15:33:00,13,154,12.75,315.82
6550,507036,17324.0,United Kingdom,2010-05-05 15:43:00,12,106,2.95,147.68
6551,507038,15615.0,United Kingdom,2010-05-05 16:12:00,22,273,8.5,472.10999999999996
6552,507039,12958.0,United Kingdom,2010-05-05 16:22:00,12,39,12.75,166.89000000000001
6553,507040,17961.0,United Kingdom,2010-05-05 16:23:00,1,4,3.75,15.0
6554,507041,14258.0,United Kingdom,2010-05-05 16:24:00,9,706,6.95,1031.9
6555,507042,13713.0,United Kingdom,2010-05-05 16:48:00,33,86,19.95,250.48000000000002
6556,507045,16168.0,United Kingdom,2010-05-06 07:48:00,4,80,12.75,142.08
6557,507046,16168.0,United Kingdom,2010-05-06 07:49:00,5,22,19.95,144.3
6558,507047,16636.0,United Kingdom,2010-05-06 07:51:00,7,148,3.39,235.64000000000004
6559,507048,14370.0,United Kingdom,2010-05-06 08:45:00,4,16,19.95,275.79999999999995
6560,507049,14370.0,United Kingdom,2010-05-06 08:46:00,1,6,2.55,15.299999999999999
6561,507050,13400.0,United Kingdom,2010-05-06 09:00:00,23,284,5.95,310.83000000000004
6562,507051,12583.0,France,2010-05-06 09:09:00,14,274,2.95,435.76
6563,507052,16844.0,United Kingdom,2010-05-06 09:16:00,14,161,4.65,302.35
6564,507053,15591.0,United Kingdom,2010-05-06 09:23:00,3,20,7.95,115.4
6565,507054,17002.0,United Kingdom,2010-05-06 09:58:00,12,84,12.75,217.59999999999994
6566,507056,18220.0,United Kingdom,2010-05-06 10:04:00,6,388,9.95,307.64
6567,507058,12567.0,France,2010-05-06 10:04:00,16,119,7.95,312.84999999999997
6568,507059,16353.0,United Kingdom,2010-05-06 10:07:00,3,54,2.55,107.69999999999999
6569,507062,12709.0,Germany,2010-05-06 10:28:00,7,156,24.95,1224.36
6570,507063,17469.0,United Kingdom,2010-05-06 10:28:00,30,208,12.75,528.32
6571,507064,14911.0,EIRE,2010-05-06 10:30:00,49,398,12.75,855.38
6572,507091,13446.0,United Kingdom,2010-05-06 10:58:00,13,202,3.75,307.62
6573,507113,15129.0,United Kingdom,2010-05-06 11:14:00,7,128,8.5,302.3
6574,507114,13750.0,United Kingdom,2010-05-06 11:22:00,10,82,8.5,307.6600000000001
6575,507115,13183.0,United Kingdom,2010-05-06 11:25:00,10,228,2.95,385.62000000000006
6576,507117,15311.0,United Kingdom,2010-05-06 11:34:00,4,109,8.5,80.74
6577,507119,15311.0,United Kingdom,2010-05-06 11:41:00,1,10,6.35,63.5
6578,507120,12972.0,United Kingdom,2010-05-06 11:44:00,31,427,12.75,385.4300000000001
6579,507121,13772.0,United Kingdom,2010-05-06 11:49:00,49,117,12.75,269.47999999999996
6580,507122,12678.0,France,2010-05-06 11:50:00,80,4557,12.75,6564.369999999997
6581,507124,16710.0,United Kingdom,2010-05-06 11:58:00,35,129,12.75,202.93
6582,507125,18009.0,United Kingdom,2010-05-06 11:58:00,17,50,10.75,153.14999999999998
6583,507127,16742.0,United Kingdom,2010-05-06 12:03:00,4,173,1.69,101.33
6584,507128,14527.0,United Kingdom,2010-05-06 12:04:00,31,59,14.95,406.5499999999999
6585,507129,15860.0,United Kingdom,2010-05-06 12:15:00,34,48,12.75,137.24
6586,507130,12523.0,France,2010-05-06 12:23:00,28,239,12.75,422.42999999999995
6587,507132,13576.0,United Kingdom,2010-05-06 12:29:00,26,429,10.95,699.1699999999996
6588,507133,14461.0,United Kingdom,2010-05-06 12:29:00,58,227,19.95,516.7399999999998
6589,507148,12388.0,Australia,2010-05-06 12:54:00,26,266,6.95,461.62000000000006
6590,507149,13102.0,United Kingdom,2010-05-06 13:12:00,25,224,19.95,671.6399999999999
6591,507150,13175.0,United Kingdom,2010-05-06 13:13:00,26,222,39.95,512.3
6592,507151,17242.0,United Kingdom,2010-05-06 13:19:00,11,232,3.75,575.6800000000001
6593,507152,17739.0,United Kingdom,2010-05-06 13:21:00,12,123,6.35,370.21000000000004
6594,507153,16366.0,United Kingdom,2010-05-06 13:28:00,15,169,10.75,311.94000000000005
6595,507156,12682.0,France,2010-05-06 13:41:00,32,305,7.95,539.4899999999999
6596,507157,16814.0,United Kingdom,2010-05-06 13:44:00,48,166,8.5,424.13
6597,507158,12621.0,Germany,2010-05-06 13:45:00,40,728,12.75,876.1300000000001
6598,507159,16707.0,United Kingdom,2010-05-06 13:52:00,17,38,9.95,114.21
6599,507160,17199.0,United Kingdom,2010-05-06 13:53:00,9,304,2.1,145.12
6600,507161,14272.0,United Kingdom,2010-05-06 14:01:00,12,97,9.95,174.59
6601,507163,15027.0,United Kingdom,2010-05-06 14:15:00,12,167,12.75,414.87
6602,507166,13024.0,United Kingdom,2010-05-06 14:25:00,15,79,16.95,247.83000000000004
6603,507170,14745.0,United Kingdom,2010-05-06 14:45:00,14,172,2.95,227.42000000000002
6604,507176,17069.0,United Kingdom,2010-05-06 15:05:00,47,561,9.95,750.2799999999999
6605,507178,14646.0,Netherlands,2010-05-06 15:17:00,75,8396,10.95,12569.479999999998
6606,507179,14646.0,Netherlands,2010-05-06 15:24:00,35,2692,10.95,4751.159999999999
6607,507180,15768.0,United Kingdom,2010-05-06 15:26:00,21,54,18.95,310.16
6608,507181,14646.0,Netherlands,2010-05-06 15:27:00,3,696,10.95,681.3599999999999
6609,507183,12835.0,United Kingdom,2010-05-06 15:59:00,13,71,7.95,140.68
6610,507186,13891.0,United Kingdom,2010-05-06 16:02:00,24,196,19.95,398.3999999999999
6611,507193,16843.0,United Kingdom,2010-05-06 16:21:00,20,726,10.65,595.1800000000001
6612,507194,16108.0,United Kingdom,2010-05-06 16:21:00,32,338,15.95,533.7999999999997
6613,507196,16843.0,United Kingdom,2010-05-06 16:22:00,1,36,0.65,23.400000000000002
6614,507197,16843.0,United Kingdom,2010-05-06 16:23:00,1,24,0.85,20.4
6615,507199,16890.0,United Kingdom,2010-05-06 16:27:00,16,121,5.95,160.78999999999996
6616,507205,16560.0,United Kingdom,2010-05-06 16:47:00,19,94,12.75,350.38
6617,507206,13870.0,United Kingdom,2010-05-06 16:50:00,27,394,5.95,673.8599999999998
6618,507207,12997.0,United Kingdom,2010-05-06 16:50:00,14,147,9.95,271.75
6619,507208,13214.0,United Kingdom,2010-05-06 16:57:00,12,99,4.95,165.85000000000002
6620,507210,14156.0,EIRE,2010-05-06 17:22:00,147,1478,29.95,2593.6200000000003
6621,507211,13081.0,United Kingdom,2010-05-06 17:54:00,2,6,7.95,47.7
6622,507212,17406.0,United Kingdom,2010-05-06 17:55:00,1,32,2.75,88.0
6623,507213,13974.0,United Kingdom,2010-05-06 17:55:00,15,107,9.95,264.13
6624,507216,16126.0,United Kingdom,2010-05-06 18:01:00,12,138,9.95,477.8
6625,507218,14713.0,United Kingdom,2010-05-06 19:08:00,36,176,12.75,240.23
6626,507223,17323.0,United Kingdom,2010-05-06 19:29:00,36,179,2.95,151.97000000000008
6627,507227,15955.0,United Kingdom,2010-05-06 19:49:00,37,575,5.95,898.4499999999999
6628,507228,16794.0,United Kingdom,2010-05-06 19:57:00,51,122,5.45,177.93999999999994
6629,507229,17530.0,United Kingdom,2010-05-06 20:01:00,51,118,10.95,192.18999999999997
6630,507231,15664.0,United Kingdom,2010-05-07 08:17:00,6,46,5.95,117.30000000000001
6631,507232,15290.0,United Kingdom,2010-05-07 08:49:00,14,336,3.75,354.24000000000007
6632,507233,14316.0,United Kingdom,2010-05-07 08:50:00,13,936,1.65,364.32
6633,507234,14826.0,United Kingdom,2010-05-07 09:00:00,6,110,4.65,207.3
6634,507235,14298.0,United Kingdom,2010-05-07 09:04:00,250,6846,9.95,6361.969999999997
6635,507236,14298.0,United Kingdom,2010-05-07 09:07:00,1,48,1.25,60.0
6636,507237,15423.0,United Kingdom,2010-05-07 09:21:00,3,60,1.65,69.84
6637,507238,15680.0,United Kingdom,2010-05-07 09:40:00,24,237,8.5,371.11
6638,507239,13539.0,United Kingdom,2010-05-07 09:53:00,1,6,2.1,12.600000000000001
6639,507240,15498.0,United Kingdom,2010-05-07 09:56:00,26,618,3.75,446.2200000000002
6640,507241,16174.0,United Kingdom,2010-05-07 09:58:00,12,190,10.75,312.5
6641,507242,13199.0,United Kingdom,2010-05-07 10:00:00,6,144,4.25,390.0
6642,507243,15312.0,United Kingdom,2010-05-07 10:19:00,16,205,4.95,314.59000000000003
6643,507244,17949.0,United Kingdom,2010-05-07 10:41:00,1,96,10.95,1051.1999999999998
6644,507245,17949.0,United Kingdom,2010-05-07 10:44:00,3,636,8.5,951.0
6645,507246,16754.0,United Kingdom,2010-05-07 10:46:00,3,1524,1.85,2121.36
6646,507247,16027.0,United Kingdom,2010-05-07 10:49:00,3,48,2.95,111.00000000000003
6647,507248,17949.0,United Kingdom,2010-05-07 10:55:00,1,408,1.85,754.8000000000001
6648,507249,16013.0,United Kingdom,2010-05-07 11:25:00,1,100,2.55,254.99999999999997
6649,507250,16013.0,United Kingdom,2010-05-07 11:26:00,1,50,0.85,42.5
6650,507251,13694.0,United Kingdom,2010-05-07 11:34:00,1,96,2.55,244.79999999999998
6651,507252,12681.0,France,2010-05-07 11:35:00,25,281,12.75,340.84999999999997
6652,507253,13694.0,United Kingdom,2010-05-07 11:35:00,11,1300,1.85,2085.0
6653,507254,13694.0,United Kingdom,2010-05-07 11:36:00,1,432,0.25,108.0
6654,507255,17225.0,United Kingdom,2010-05-07 11:38:00,5,36,6.75,131.15
6655,507256,17798.0,United Kingdom,2010-05-07 11:42:00,48,140,6.35,177.18999999999997
6656,507258,15382.0,United Kingdom,2010-05-07 12:09:00,24,304,7.95,610.5999999999999
6657,507259,15738.0,United Kingdom,2010-05-07 12:11:00,15,423,5.45,760.65
6658,507260,15738.0,United Kingdom,2010-05-07 12:13:00,12,269,4.65,355.95
6659,507261,12872.0,United Kingdom,2010-05-07 12:20:00,29,140,9.95,337.33
6660,507266,13830.0,United Kingdom,2010-05-07 12:24:00,11,47,18.95,156.85
6661,507269,13408.0,United Kingdom,2010-05-07 12:32:00,15,298,8.5,554.6999999999998
6662,507270,13408.0,United Kingdom,2010-05-07 12:34:00,1,48,0.42,20.16
6663,507272,14195.0,United Kingdom,2010-05-07 12:41:00,1,60,1.25,75.0
6664,507273,14195.0,United Kingdom,2010-05-07 12:44:00,1,392,0.85,333.2
6665,507275,13890.0,United Kingdom,2010-05-07 12:56:00,13,130,10.95,210.1
6666,507279,13013.0,United Kingdom,2010-05-07 13:01:00,17,137,12.75,414.85
6667,507280,16444.0,United Kingdom,2010-05-07 13:18:00,1,18,1.95,35.1
6668,507281,13089.0,United Kingdom,2010-05-07 13:29:00,27,392,7.65,922.8400000000001
6669,507282,13089.0,United Kingdom,2010-05-07 13:31:00,12,256,12.75,372.0
6670,507283,13089.0,United Kingdom,2010-05-07 13:32:00,1,4,7.49,29.96
6671,507285,13798.0,United Kingdom,2010-05-07 13:55:00,4,184,9.95,336.8
6672,507286,13798.0,United Kingdom,2010-05-07 13:57:00,5,226,6.35,358.21999999999997
6673,507287,13798.0,United Kingdom,2010-05-07 13:58:00,3,148,8.5,386.6
6674,507288,17609.0,United Kingdom,2010-05-07 13:58:00,25,68,4.95,83.42000000000002
6675,507289,14535.0,United Kingdom,2010-05-07 14:02:00,122,225,15.95,584.54
6676,507290,14814.0,United Kingdom,2010-05-07 14:10:00,31,95,9.95,159.21
6677,507291,17609.0,United Kingdom,2010-05-07 14:13:00,6,6,15.95,44.85
6678,507295,18254.0,United Kingdom,2010-05-07 14:37:00,16,188,3.75,267.9
6679,507296,15465.0,United Kingdom,2010-05-07 14:44:00,16,153,12.75,429.47
6680,507297,13313.0,United Kingdom,2010-05-07 14:44:00,18,198,4.25,305.7
6681,507306,17031.0,United Kingdom,2010-05-07 14:52:00,22,1090,2.95,1857.0
6682,507315,12490.0,France,2010-05-07 14:56:00,20,280,2.95,399.16
6683,507340,15797.0,United Kingdom,2010-05-07 15:09:00,2,180,1.85,313.0
6684,507356,14755.0,United Kingdom,2010-05-07 15:25:00,21,153,16.95,327.07000000000005
6685,507357,14755.0,United Kingdom,2010-05-07 15:26:00,1,24,0.85,20.4
6686,507359,17028.0,United Kingdom,2010-05-07 15:33:00,62,573,16.95,1023.7400000000001
6687,507360,13209.0,United Kingdom,2010-05-07 15:37:00,7,360,12.75,561.52
6688,507364,17808.0,United Kingdom,2010-05-07 16:26:00,25,78,12.75,121.80000000000003
6689,507366,18094.0,United Kingdom,2010-05-07 16:28:00,5,240,3.39,290.4
